details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/instawich-lamington-road-byculla-mumbai-350421,Instawich,"Fast Food, Snacks, Beverages",4.1•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/suleman-mithaiwala-beside-mehandi-masjid-byculla-mumbai-23018,Suleman Mithaiwala,Sweets,--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mughlai-kitchen-pioneer-of-jumbo-shawarma-mazgaon-mazgaon-byculla-mumbai-177829,Mughlai Kitchen...pioneer of jumbo shawarma(Mazgaon),"Fast Food, Lebanese",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/frozen-bottle-mazgaon-byculla-mumbai-54044,Frozen Bottle,"Beverages, Ice Cream, Desserts",4.3•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/snack-shack-fast-food-and-cold-drinks-byculla-mumbai-146428,Snack Shack Fast Food & Cold Drinks,"Fast Food, Snacks, Pizzas, Pastas",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cake-point-bapty-road-byculla-mumbai-354473,Cake Point,"Bakery, Indian, Desserts, Combo, Sweets, Cafe",--•-- MINS•₹100 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-foodies-byculla-mumbai-50122,the foodies,"Snacks, Continental",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/shapur-restaurant-byculla-mumbai-199753,Shapur Restaurant,"Chinese, North Indian",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/taam-delight-byculla-mumbai-89393,Taam Delight,"Chinese, North Indian, Kebabs, Lebanese",3.4•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/its-all-about-chicken-bandra-west-byculla-mumbai-344233,It's All About Chicken,"Pizzas, Fast Food",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-sandwich-house-byculla-mumbai-285533,THE SANDWICH HOUSE,Fast Food,--•-- MINS•₹200 FOR TWO,BYCULLA
