details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/smokin-joes-dombivali-east-dombivli-mumbai-47335,Smokin' Joe's,"Pizzas, Fast Food",3.7•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/malvani-chamchamit-dombivli-mumbai-291079,Malvani Chamchamit,Malwani,4.1•-- MINS•₹500 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/aishwarya-laxmi-snacks-and-cuisine-dombivli-mumbai-324768,Aishwarya Laxmi Snacks and Cuisine,"Indian, Thalis",--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/shree-laxmi-snacks-dombivli-mumbai-308957,SHREE LAXMI SNACKS,"Snacks, Beverages",3.3•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/bubble-and-rolls-co-dombivli-mumbai-306539,Bubble & Rolls Co,"Fast Food, Ice Cream, Beverages",3.8•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/merwans-cake-stop-dombivli-mumbai-338495,MERWANS CAKE STOP,"Desserts, Bakery",4.5•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-food-garage-dombivli-mumbai-352396,The Food Garage,"Arabian, Chinese, Beverages, Fast Food, Snacks",4.2•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/prasad-sweets-snacks-and-poli-bhaji-kendra-dombivli-mumbai-379633,Prasad Sweets Snacks and Poli Bhaji Kendra,"Indian, Sweets, Snacks, Thalis",--•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/south-box-the-authentic-south-indian-flavour-dombivli-mumbai-248968,SOUTH BOX - THE AUTHENTIC SOUTH INDIAN FLAVOUR,Indian,4.2•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/healthy-heist-dombivli-mumbai-378549,Healthy Heist,"Fast Food, Salads, Beverages",--•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/a-lounge-bakery-boutique-near-don-bosco-school-dombivli-mumbai-144597,A Lounge bakery boutique,"Desserts, Sweets",--•-- MINS•₹500 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/3-idiots-kitchen-dombivli-mumbai-363729,3 Idiots Kitchen,"Chinese, Indian, Fast Food, Lebanese",3.4•-- MINS•₹280 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/shree-shankar-sweet-dombivli-mumbai-314957,Shree Shankar sweet,"Desserts, Snacks",4.0•-- MINS•₹150 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/sai-shabaris-nehru-road-ganpati-mandir-dombivli-mumbai-49994,Sai Shabari's,"Indian, Malwani, Chinese",3.8•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/new-modern-cafe-pure-veg-dombivali-east-dombivli-mumbai-34829,New Modern Cafe- Pure Veg,"Fast Food, Indian, Chinese, South Indian",4.2•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/cafe-chokolade-dombivali-east-dombivli-mumbai-54954,Cafe Chokolade,"Fast Food, Desserts, Beverages",4.2•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/moderns-china-kitchen-dombivali-east-dombivli-mumbai-34827,Modern's China Kitchen,Chinese,4.0•-- MINS•₹550 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/monginis-dombivli-mumbai-237821,Monginis,"Bakery, Desserts",3.8•-- MINS•₹600 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-legend-dombivali-east-dombivli-mumbai-34826,The Legend,"Indian, Chinese, Continental",4.2•-- MINS•₹550 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-belgian-waffle-co-dombivali-east-dombivli-mumbai-49990,The Belgian Waffle Co.,"Desserts, Beverages",4.6•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hyderabadi-biryani-darbar-dombivali-east-dombivli-mumbai-34824,Hyderabadi Biryani Darbar,"Biryani, North Indian",4.1•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/topplers-delicacies-dombivali-east-dombivli-mumbai-37880,Toppler's Delicacies,"Indian, Chinese, Snacks, Beverages",3.9•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/a-lounge-bakery-cafe-dombivli-mumbai-260166,A Lounge Bakery Cafe,Bakery,--•-- MINS•₹150 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/tandoor-express-dombivali-east-dombivli-mumbai-48413,Tandoor Express,"Indian, Chinese",3.8•-- MINS•₹500 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/gargis-kitchen-dombivli-mumbai-296538,GARGIS KITCHEN,"Indian, Chinese",3.5•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/marvel-taart-dombivli-mumbai-296531,MARVEL TAART,Indian,--•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-paratha-kitchen-dombivli-mumbai-356884,The Paratha Kitchen,Indian,3.9•-- MINS•₹150 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/shree-ballaleshwar-dombivali-west-dombivli-mumbai-77381,Shree Ballaleshwar,Fast Food,3.8•-- MINS•₹100 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/center-point-nx-kitchen-dombivali-west-dombivli-mumbai-55372,Center Point Nx Kitchen,"Indian, Chinese",3.9•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/mavla-swarajyacha-pure-veg-dombivli-mumbai-353137,Mavla Swarajyacha  Pure Veg,"Chinese, Indian, Italian",--•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/moms-miracle-of-mammas-dombivali-west-dombivli-mumbai-42437,Mom's - Miracle of Mammas,"Fast Food, Snacks",4.2•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/jugaadi-adda-subash-road-dombivli-mumbai-292294,JUGAADI ADDA,Fast Food,4.4•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/delicious-sweets-and-namkeen-dombivli-mumbai-336853,DELICIOUS SWEETS AND NAMKEEN,Snacks,4.1•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/tawa-tadka-pure-veg-dombivali-east-dombivli-mumbai-34811,Tawa Tadka - Pure Veg,"Indian, Chinese, Italian, Fast Food, Beverages",3.8•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/house-of-momo-dombivli-mumbai-201650,House of Momo,"Chinese, Fast Food, Snacks",4.0•-- MINS•₹150 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/auburn-delight-cakes-and-chocolates-palava-city-dombivli-mumbai-337036,Auburn Delight Cakes and chocolates,Desserts,4.2•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/sai-leela-kitchen-dombivli-mumbai-341525,Sai Leela Kitchen,"Chinese, Indian",3.3•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/kheema-bhatti-dombivli-mumbai-365914,Kheema Bhatti,"Biryani, Chinese",--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hotel-bandish-palace-dombivali-east-dombivli-mumbai-55930,Hotel Bandish Palace,"North Indian, Chinese",4.1•-- MINS•₹550 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/raju-pizza-corner-dombivli-mumbai-356892,Raju Pizza Corner,"Pizzas, Continental, Beverages, Italian",3.8•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-cake-delights-desalepada-near-gajanan-chowk-dombivli-mumbai-50485,The Cake Delights,Bakery,--•-- MINS•₹150 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/blend-desi-dombivali-east-dombivli-mumbai-46473,Blend Desi,"Chinese, Fast Food, Combo, Biryani, Pizzas",3.2•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/chaat-adda-dombivli-mumbai-359481,Chaat Adda,Indian,2.3•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/cibo-hotel-mathoshree-dombivli-mumbai-101358,Cibo (Hotel Mathoshree),"North Indian, Chinese",4.3•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/shree-vaibhav-laxmi-mata-dombivli-mumbai-337390,SHREE VAIBHAV LAXMI MATA,"Chinese, Indian",--•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hotel-new-coffee-house-pure-veg-dombivli-mumbai-342976,Hotel New Coffee House (Pure Veg) ,"South Indian, Chinese, North Indian, Street Food",4.3•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hotel-jaishree-pure-veg-dombivali-east-dombivli-mumbai-90902,Hotel Jaishree Pure Veg,"North Indian, Beverages",3.9•-- MINS•₹450 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/cream-and-layer-dombivli-mumbai-306553,CREAM AND LAYER,Bakery,--•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/papachef-dombivali-east-dombivli-mumbai-34812,PapaChef,"Indian, Chinese",--•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/khandeshi-katta-vishnu-nagar-dombivli-mumbai-137164,Khandeshi Katta,Maharashtrian,4.2•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-good-bowl-fc-dombivli-mumbai-156125,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.0•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/skywin-shawarma-dombivli-mumbai-304337,Skywin Shawarma,"Arabian, Fast Food",--•-- MINS•₹140 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/food-capital-dombivli-mumbai-238028,Food Capital,Indian,--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/rohit-wadewale-dombivli-mumbai-296547,ROHIT WADEWALE,Maharashtrian,--•-- MINS•₹300 FOR TWO,DOMBIVLI
