details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/chhotu-maharaj-cloud-kitchen-vasai-mumbai-353823,CHHOTU MAHARAJ CLOUD KITCHEN,"Indian, Biryani, Tandoor",--•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-wok-box-vasai-mumbai-318181,The Wok Box,Chinese,--•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/asian-bowl-vasai-mumbai-338116,ASIAN BOWL,"Asian, Chinese",--•-- MINS•₹600 FOR TWO,VASAI
https://www.swiggy.com/restaurants/shree-ganesh-fast-food-vasai-mumbai-143166,Shree Ganesh Fast Food,"Pizzas, Street Food, Beverages, Fast Food",4.1•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/express-biryani-vasai-mumbai-366455,EXPRESS BIRYANI,"Combo, Biryani, North Indian",--•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/seema-kitchen-vasai-mumbai-366212,Seema kitchen,"Chinese, Indian, Snacks, Beverages",3.9•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-momo-co-w-vasai-mumbai-54733,The Momo Co.,"Chinese, Asian, Pan-Asian, Tibetan, Desserts",--•-- MINS•₹250 FOR TWO,VASAI
https://www.swiggy.com/restaurants/nic-natural-ice-creams-prabhadevi-tower-sector-west-vasai-mumbai-67135,NIC Natural Ice Creams,"Ice Cream, Desserts",4.6•-- MINS•₹120 FOR TWO,VASAI
https://www.swiggy.com/restaurants/red-mirchi-vasai-mumbai-290336,Red Mirchi,Chinese,4.6•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/chhotu-maharaj-cloud-kitchen-vasai-mumbai-349236,Chhotu Maharaj Cloud Kitchen,Indian,--•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/lunchbox-tejal-apartment-sairam-nagar-omnagar-vasai-mumbai-68107,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.0•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/dominos-pizza-emarald-building-vasai-mumbai-38950,Domino's Pizza,Pizzas,4.3•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/diamond-frankie-vasai-mumbai-190009,Diamond Frankie,"North Indian, Fast Food, Chinese, Street Food",3.1•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-jerry-likes-vasai-mumbai-338469,THE JERRY LIKES,"Bakery, Snacks, Desserts",4.3•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-pizzaman-vasai-mumbai-61826,The Pizzaman,"Italian, Fast Food, Chinese",4.5•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/jb-urban-spice-vasai-mumbai-356794,JB Urban Spice,"Chinese, Indian, Fast Food",--•-- MINS•₹200 FOR TWO,VASAI
