details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/lucknowee-tunday-kebab-jog-gor-west-mumbai-16153,Lucknowee Tunday Kebab,"Mughlai, Lucknowi",4.1•-- MINS•₹600 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/mughlai-tadka-jog-gor-west-mumbai-365591,Mughlai Tadka,"Mughlai, Biryani, Desserts",--•-- MINS•₹450 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/arabic-chicken-shawarma-nx-singh-col-s-v-road-jog-gor-west-mumbai-169784,Arabic Chicken Shawarma Nx,Fast Food,3.8•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/palkkad-iyer-kitchen-jog-gor-west-mumbai-252784,PALKKAD IYER KITCHEN,"Chinese, South Indian",4.1•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/the-original-pizooky-jog-gor-west-mumbai-335542,The Original Pizooky,Desserts,4.4•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/delhi-zaika-jog-gor-w-jog-gor-west-mumbai-15749,Delhi Zaika,"Mughlai, North Indian, Chinese",3.9•-- MINS•₹800 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/mccafe-by-mcdonalds-shalimar-goregoan-jog-gor-west-mumbai-192315,McCafe by McDonald's,"Cafe, Beverages, Desserts",--•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/arabian-delights-oshiwara-jog-gor-west-mumbai-34266,Arabian Delights,"Fast Food, Indian, North Indian, Arabian",4.0•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/hotel-garden-view-jog-gor-west-mumbai-125796,Hotel Garden View,"Indian, Tandoor, Chinese, Biryani",3.8•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/cakes-today-jog-gor-west-mumbai-346428,Cakes Today,"Desserts, Bakery",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
