details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/dev-momos-and-rolls-jog-gor-east-mumbai-346541,DEV MOMOS & ROLLS,Snacks,--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/faasos-co-operative-housing-society-ltd-jog-gor-east-mumbai-17498,Faasos,"Fast Food, Combo, Snacks",4.1•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/lucky-restaurant-dum-biryani-goregaon-east-jog-gor-east-mumbai-6047,Lucky Restaurant ( Dum Biryani ),"Biryani, North Indian, Chinese, Mughlai, Seafood, Desserts, Tandoor, Punjabi, In...",4.0•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/cdp-kitchen-jog-gor-east-mumbai-371460,CDP KITCHEN,"Biryani, Indian",--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/paratha-galli-off-aarey-road-jog-gor-east-mumbai-180104,Paratha Galli,"North Indian, Fast Food, Beverages",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/rolls-and-bowls-company-jog-gor-east-mumbai-349377,Rolls & Bowls Company,"North Indian, Chinese, Fast Food, Desserts",4.2•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/sadguru-restaurant-and-bar-goregoan-east-jog-gor-east-mumbai-40375,Sadguru Restaurant & Bar,"Indian, Chinese",4.1•-- MINS•₹750 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/red-chillys-royal-palms-jog-gor-east-mumbai-337829,RED CHILLYS,"Chinese, Indian, Biryani, Combo",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/jugs-kitchen-jog-gor-east-mumbai-261931,JUG's Kitchen,"Indian, Lebanese, Mughlai, Chinese",4.2•-- MINS•₹450 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/annapurna-uphaar-jog-gor-east-mumbai-377685,Annapurna Uphaar,Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mothers-touch-jog-gor-east-mumbai-166138,mother's touch,Indian,--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/swaad-e-rasoi-jaiprakash-nagar-jog-gor-east-mumbai-214281,Swaad E Rasoi,"Chinese, Asian, Thai",4.7•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/dwarka-jog-gor-east-mumbai-166135,Dwarka,Indian,--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-blue-plate-jog-gor-east-mumbai-207633,The blue plate,North Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/kitchen-63-jog-gor-east-mumbai-166133,kitchen 63,Indian,--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/chopstick-house-goregaon-east-jog-gor-east-mumbai-360223,Chopstick house,"Indian, Tandoor, Thalis",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
