url,Restaurant_Name,cuisine,ratt,locality
https://www.swiggy.com/restaurants/love-sugar-and-doug-kharghar-mumbai-344395,Love Sugar & Doug,Bakery,--•-- MINS•₹1000 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hunger-bite-sector-04-kharghar-mumbai-181203,Hunger Bite,"North Indian, Chinese",4.4•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-momo-bar-near-shilp-chowk-kharghar-mumbai-321273,The Momo Bar,"Fast Food, Chinese",--•-- MINS•₹120 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/swaraj-hotel-three-star-pvt-ltd-kharghar-mumbai-40161,Swaraj (Hotel Three Star Pvt Ltd),"Mughlai, Fast Food, Seafood, North Indian, Indian",4.2•-- MINS•₹299 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/abdul-biryani-house-kharghar-mumbai-367196,Abdul Biryani House,"Biryani, Desserts",--•-- MINS•₹150 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/wakhra-punjab-sec-20-kharghar-mumbai-66479,Wakhra Punjab,"North Indian, Chinese, Barbecue",--•-- MINS•₹750 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/dragon-express-navi-kharghar-mumbai-66477,Dragon Express,"Chinese, Beverages, Indonesian, Thai, Japanese, Pan-Asian, Seafood, Fast Food",--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/waopao-navi-kharghar-mumbai-201977,waopao,"Fast Food, Bengali, Beverages",--•-- MINS•₹100 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/dilli-da-chaska-kharghar-mumbai-362182,DILLI DA CHASKA,Indian,3.7•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/chaatwich-kharghar-mumbai-57082,Chaatwich,"Chaat, Fast Food, Healthy Food, Combo, Indian, Snacks, Street Food",4.3•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/paratha-corner-seawoods-heritage-sector-4-kharghar-mumbai-28275,Paratha Corner,North Indian,4.3•-- MINS•₹150 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/foodose-kharghar-mumbai-189296,Foodose,"Fast Food, Italian, Pizzas, Pastas",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/3-mangos-ice-cream-and-juice-center-kharghar-mumbai-381494,3 Mangos ice cream and juice center,"Beverages, Juices, Desserts, Ice Cream",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/mcdonalds-little-world-kharghar-mumbai-30246,McDonald's,Fast Food,4.4•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/kitchen-dak-bangla-kharghar-mumbai-251874,Kitchen Dak Bangla,"Bengali, Indian, Chinese, Snacks",3.9•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/succulence-d-mart-road-sector-15-kharghar-mumbai-28398,Succulence,"Bakery, Desserts",--•-- MINS•₹1000 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/take-away-biryani-sector-3-belpada-kharghar-mumbai-148415,Take Away Biryani,"Biryani, Indian",--•-- MINS•₹450 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-amritsar-haveli-kharghar-mumbai-284433,THE AMRITSAR HAVELI,Indian,3.9•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bowlsome-h-kharghar-mumbai-231269,Bowlsome,"North Indian, South Indian",4.3•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/captain-chow-kharghar-mumbai-347779,Captain Chow,Indian,--•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/rolls-and-bowls-company-kharghar-mumbai-348860,Rolls & Bowls Company,"North Indian, Chinese, Fast Food, Desserts",4.8•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bake-for-me-cake-shop-kharghar-mumbai-240199,Bake For Me Cake Shop,Indian,--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/naturesip-juice-bar-sector-19-kharghar-mumbai-99944,Naturesip Juice Bar,Juices,4.3•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bhuvika-bhavan-kharghar-mumbai-318311,Bhuvika Bhavan,"South Indian, North Indian",4.3•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/chakna-chat-namkeen-kharghar-mumbai-386021,Chakna chat Namkeen,"Indian, Fast Food",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/yumkeenz-navi-kharghar-mumbai-167177,Yumkeenz,Fast Food,4.1•-- MINS•₹100 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-foodnagri-kharghar-mumbai-312453,THE FOODNAGRI,"Indian, Kebabs, Biryani, Chinese",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/royal-rasoi-kharghar-mumbai-341308,Royal Rasoi,"Chinese, Indian, South Indian, Tandoor",--•-- MINS•₹800 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/itminaan-biryani-dum-pukht-kharghar-mumbai-313657,Itminaan Biryani - Dum Pukht,"Biryani, North Indian, Mughlai",3.8•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/sri-ayyappa-dosa-center-kharghar-mumbai-299863,SRI AYYAPPA DOSA CENTER,South Indian,4.4•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/mealful-wraps-kharghar-mumbai-274863,MEALFUL WRAPS,"Fast Food, North Indian, Desserts, Snacks, Indian",4.0•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/taste-in-bite-kharghar-mumbai-336086,Taste in bite,"Fast Food, Italian, Pizzas, Snacks",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bongo-byanjon-kharghar-mumbai-102069,Bongo Byanjon,"Bengali, Indian, Chinese, Snacks, Sweets",4.2•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hangout-cakes-and-more-kharghar-mumbai-235851,Hangout Cakes & More,Desserts,--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hotel-nimantran-kharghar-mumbai-37787,Hotel Nimantran,"North Indian, Chinese, Indian",4.0•-- MINS•₹199 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/wok-n-fun-sector-21-kharghar-mumbai-232103,Wok N Fun,"Indian, Chinese",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-kukus-bake-shop-sector-15-kharghar-mumbai-28161,The Kuku's Bake Shop,"Desserts, Bakery",4.5•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bhatiyare-kharghar-mumbai-346555,BHATIYARE,"Biryani, Chinese, Continental, Indian",--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/a1-famous-dum-biryani-sector-12-kharghar-mumbai-28160,A1 Famous Dum Biryani,"Mughlai, North Indian, Chinese, Biryani",4.0•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/utsav-momo-nx-kharghar-mumbai-110864,Utsav Momo NX,Cafe,3.3•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/box8-desi-meals-kharghar-mumbai-289313,BOX8 - Desi Meals,"North Indian, Biryani, Fast Food, Combo, Snacks",3.9•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/wai-wai-city-noodle-bar-kharghar-mumbai-47337,Wai Wai City Noodle Bar,"Chinese, Fast Food",4.0•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/pp-paratha-kharghar-mumbai-370388,P'p Paratha,"Indian, North Indian, Juices, Desserts",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/zohra-kharghar-mumbai-62573,Zohra,"North Indian, Chinese",4.0•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/chinese-wok-wok-express-kharghar-mumbai-66810,Chinese Wok (Wok Express),"Chinese, Asian",3.8•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/sector-10-chinese-food-kharghar-mumbai-315251,Sector 10 Chinese food,Chinese,--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/taco-kharghar-mumbai-338256,Taco,"Chinese, Indian",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/wok-n-kadhai-kharghar-mumbai-358937,Wok 'n' Kadhai,Chinese,--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/night-xpress-kharghar-mumbai-128392,Night Xpress,"North Indian, Chinese",4.0•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-wafflist-sector-4-kharghar-mumbai-28011,The Wafflist,Desserts,--•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hugs-and-mugs-bhoomi-towers-kharghar-mumbai-41906,Hugs & Mugs,"Continental, Snacks, Beverages, Italian, Indian",4.3•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/punjab-express-sector-4-kharghar-mumbai-78366,Punjab Express,"North Indian, Chinese",4.3•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/downtown-samosa-kesar-gardens-kharghar-mumbai-358262,Downtown Samosa,"Indian, Snacks, Beverages, Juices",--•-- MINS•₹70 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/nellai-hot-idli-kharghar-mumbai-320716,NELLAI HOT IDLI,"South Indian, Snacks, Maharashtrian",--•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/ovenstory-pizza-twins-tower-sector-20-kharghar-mumbai-30341,Ovenstory Pizza,"Pizzas, Italian",--•-- MINS•₹600 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/village-12-20-kharghar-mumbai-38500,Village 12-20,"North Indian, Chinese",4.0•-- MINS•₹450 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/emporio-patisserie-kharghar-store-kharghar-mumbai-382008,Emporio patisserie (kharghar store),Bakery,--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/grill-and-curry-kharghar-mumbai-76505,Grill & Curry,"North Indian, Mughlai, Chinese",4.1•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hotel-shree-krupa-kharghar-mumbai-31317,Hotel Shree Krupa,"North Indian, Chinese",--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/mad-over-donuts-shop-no-12-kharghar-mumbai-92894,Mad Over Donuts,"Desserts, Bakery",4.3•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/lucky-darbar-kharghar-mumbai-128385,Lucky Darbar,"Indian, Chinese, Tandoor, North Indian, Mughlai",3.9•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/pizza-charm-kharghar-mumbai-374059,Pizza Charm,"Pizzas, Continental",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/ribbons-and-balloons-kharghar-mumbai-239447,Ribbons & Balloons,"Bakery, Desserts, Fast Food",4.3•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/malvani-days-kharghar-mumbai-45268,Malvani Days,"Seafood, Indian, Tandoor, Maharashtrian",4.1•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/home-made-tiffin-meals-kharghar-mumbai-378537,Home Made Tiffin Meals,"Maharashtrian, North Indian, Thalis",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/balle-balle-kitchen-kharghar-mumbai-225955,Balle Balle Kitchen,"Barbecue, Chinese, Indian",4.1•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/kfc-glomax-mall-kharghar-mumbai-27175,KFC,"American, Fast Food, Snacks",4.1•-- MINS•₹750 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/desi-flavours-kharghar-mumbai-28022,Desi Flavours,"Indian, North Indian, Biryani, Tandoor, Chinese, Afghani, Mughlai, Kebabs",4.0•-- MINS•₹299 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/dominos-pizza-patel-paradise-kaharghar-kharghar-mumbai-343704,Domino's Pizza,Pizzas,4.4•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/leancrust-pizza-kharghar-mumbai-313518,LeanCrust Pizza,"Pizzas, Italian",3.8•-- MINS•₹350 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/lucky-tawa-kharghar-mumbai-31303,Lucky Tawa,"Mughlai, North Indian, Chinese",3.9•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/dadi-ka-khazana-kharghar-mumbai-52669,Dadi Ka Khazana,North Indian,3.7•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/just-food-thing-kharghar-mumbai-234307,Just Food Thing,"North Indian, Chinese, Indian",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/myo-pizza-kharghar-mumbai-345568,MYO PIZZA,"Pizzas, Italian, Fast Food, Continental, Beverages",--•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/lucknowi-chaat-house-near-sector-10-masjid-same-building-kharghar-mumbai-208291,Lucknowi Chaat House,"Chaat, Fast Food",3.7•-- MINS•₹110 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/golf-club-kharghar-mumbai-64097,Golf Club,"North Indian, Chinese, Fast Food",--•-- MINS•₹350 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/immunity-booster-meals-by-lunchbox-twins-tower-sector-20-kharghar-mumbai-263665,Immunity Booster Meals by Lunchbox,"North Indian, Desserts, Biryani",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/daawat-restaurant-homemade-food-chembur-kharghar-mumbai-262696,Daawat Restaurant (Homemade food),"Indian, Chinese, Mughlai, Seafood",4.1•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/caramel-bakery-and-patisserie-kharghar-mumbai-29208,Caramel Bakery & Patisserie,"Desserts, Fast Food, Bakery",4.3•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-belgian-waffle-co-bhoomi-heights-kharghar-mumbai-265728,The Belgian Waffle Co.,"Desserts, Beverages",4.6•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/succo-kharghar-mumbai-357624,SUCCO,"Cafe, Salads, European, French, Beverages, Juices",4.0•-- MINS•₹399 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/cheelizza-haawre-tiara-shopping-complex-kharghar-mumbai-28911,Cheelizza,"Italian, Chinese, Desserts, Pizzas, Fast Food",4.1•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/utsav-chowk-fast-food-corner-kharghar-mumbai-56110,Utsav Chowk Fast Food Corner,"Chinese, Fast Food, Pan-Asian",4.0•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/maa-daa-paratha-kharghar-mumbai-384691,Maa Daa Paratha,North Indian,--•-- MINS•₹350 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/china-bite-kharghar-mumbai-32984,China Bite,"Chinese, Thai",3.8•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/wings-and-chips-kharghar-mumbai-334431,Wings AND Chips,"Chinese, Continental",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/udupi-xpress-kharghar-mumbai-34249,Udupi Xpress,"South Indian, Snacks, North Indian",4.3•-- MINS•₹149 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/wow-momo-sector-4-kharghar-mumbai-355570,Wow! Momo,"Tibetan, Fast Food, Healthy Food, Asian, Chinese, Snacks, Continental, Desserts,...",4.1•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hot-wok-kharghar-mumbai-27144,Hot Wok,"Chinese, Indonesian, Thai, Seafood, Pan-Asian",4.1•-- MINS•₹299 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/great-indian-khichdi-kharghar-mumbai-257775,Great Indian Khichdi,"Indian, Home Food, Healthy Food, Snacks",4.3•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-fabulous-49-ganesh-mini-market-sector-12-kharghar-mumbai-193182,The Fabulous 49,"Bakery, Desserts, Fast Food",--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/charcoal-eats-biryani-and-beyond-kharghar-mumbai-44161,Charcoal Eats - Biryani & Beyond,"Biryani, North Indian, Fast Food",4.0•-- MINS•₹499 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/hotel-anantkoti-kharghar-mumbai-179479,Hotel Anantkoti,"Snacks, Beverages, Maharashtrian, Indian",4.2•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/pranaam-express-kitchen-kharghar-mumbai-293959,Pranaam Express Kitchen,"Mughlai, North Indian, Tandoor",4.0•-- MINS•₹450 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/mishti-affair-raghunath-rd-sector-13-kharghar-mumbai-84260,Mishti Affair,Desserts,4.2•-- MINS•₹150 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/lai-bhari-hotel-kharghar-mumbai-179598,Lai Bhari Hotel,Mughlai,--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/royal-rishi-pav-bhaji-sector-20-kharghar-mumbai-225192,Royal Rishi Pav Bhaji,Indian,3.2•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/choudhary-pav-bhaji-center-kharghar-mumbai-341192,CHOUDHARY PAV BHAJI CENTER,Indian,--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/carpedium-food-house-kharghar-mumbai-190924,Carpedium Food House.,Indian,--•-- MINS•₹350 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bsf-burger-shakes-fries-kharghar-mumbai-376016,BSF-Burger Shakes Fries,"Continental, Beverages",--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/khichdi-experiment-h-kharghar-mumbai-201308,Khichdi Experiment,"Home Food, Indian",4.2•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/kimchi-asian-kitchen-by-maharashtra-lunch-home-kharghar-mumbai-243145,Kimchi Asian Kitchen by Maharashtra Lunch Home,"Chinese, Asian",4.0•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/roomali-rolls-by-hugs-and-mugs-kharghar-mumbai-308949,Roomali Rolls by Hugs & Mugs,"Indian, Fast Food",4.8•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/fantastic-four-firangi-halwai-kharghar-mumbai-347055,FANTASTIC FOUR ( FIRANGI HALWAI,"Bakery, Desserts",--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/zaika-point-kharghar-mumbai-31083,Zaika Point,"Seafood, Chinese, Mughlai, Lebanese",3.8•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/papaji-da-dhaba-kharghar-mumbai-35683,Papaji Da Dhaba,"Indian, North Indian, Punjabi",3.9•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/kolkata-rolls-kharghar-hiranandani-complex-kharghar-mumbai-26741,Kolkata Rolls ( Kharghar ),Fast Food,4.2•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/batulz-cakes-and-more-kharghar-mumbai-94052,Batulz Cakes and More,Desserts,3.9•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/indian-corner-kharghar-mumbai-373425,Indian Corner,Indian,--•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/jk-corner-kharghar-mumbai-370711,JK CORNER,Indian,--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/kitchen-13-kharghar-mumbai-359026,Kitchen 13,Indian,--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-biryani-experiment-kharghar-mumbai-249134,The Biryani Experiment,"Biryani, Mughlai",4.1•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/biryani-xpress-kharghar-mumbai-251565,Biryani Xpress,North Indian,--•-- MINS•₹299 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/orderista-plot-no-33-sector-18-kharghar-mumbai-205354,Orderista,"Chinese, North Indian, Continental",4.2•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/tawa-multicuisine-restaurant-kharghar-mumbai-54620,Tawa Multicuisine Restaurant,"Indian, Chinese",4.0•-- MINS•₹800 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/souvenirs-kharghar-mumbai-228574,Souvenirs,Cafe,--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/moins-biryani-kharghar-mumbai-320945,Moins Biryani,Indian,3.8•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/chi-na-chi-ni-kharghar-mumbai-31528,Chi Na Chi Ni,Asian,4.3•-- MINS•₹1400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/meraki-kharghar-mumbai-32619,Meraki,"Chinese, Thai, Asian",4.1•-- MINS•₹500 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/zippy-bowls-kharghar-mumbai-322327,Zippy Bowls,"Biryani, Chinese, Combo, Desserts, North Indian, Pan-Asian",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/yummy-momos-and-fast-food-cafe-kharghar-mumbai-76518,Yummy Momos and fast food Cafe,Chinese,--•-- MINS•₹200 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/foodiator-kharghar-mumbai-108769,Foodiator,Fast Food,4.4•-- MINS•₹600 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/biryaniwala-and-co-kharghar-mumbai-264075,BiryaniWala & Co.,"Biryani, Tandoor, Indian",--•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/bhavya-mejwani-sector-20-kharghar-mumbai-251449,BHAVYA MEJWANI,"Indian, Chinese, Tandoor",3.2•-- MINS•₹400 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/brew-together-kharghar-mumbai-373456,BREW TOGETHER,"Beverages, Pastas, Salads, Fast Food, Snacks",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/the-grill-house-kharghar-mumbai-37054,The Grill House,"Indian, Chinese",--•-- MINS•₹600 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/k-35-restaurant-kharghar-mumbai-370184,K. 35 RESTAURANT,"Indian, Tandoor, Seafood, Chinese, South Indian",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/keto-diet-meals-k4e-kharghar-mumbai-359701,Keto Diet Meals! !K4E!,"Healthy Food, Salads",--•-- MINS•₹300 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/by-ragi-sector-3-belpada-kharghar-mumbai-358856,BY-RAGI,"North Indian, Healthy Food, Fast Food, Combo, Bengali, Chinese, Beverages, Birya...",3.9•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/cafe-monza-kharghar-mumbai-34588,Cafe Monza,"Italian, Indian, Thai, Cafe",4.4•-- MINS•₹250 FOR TWO,KHARGHAR
https://www.swiggy.com/restaurants/jumboking-indian-burger-opp-station-kharghar-mumbai-81694,Jumboking Indian Burger,"Fast Food, Indian, American, Mexican, Healthy Food, Snacks, Beverages",4.2•-- MINS•₹150 FOR TWO,KHARGHAR
